node,n_months_active,n_months_blue_or_purple,size_cv,size_median_x12,size_max_share,same_kstar_months,persistence_label
ALAMT6G_7_B1,12,1,1.4634795331603925,3027875312.976,0.41286972289025275,3,12/12 mo · variable
ALASB1_7_NSB1,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
ALASB2_7_NSB2,11,1,1.218904918198654,3312625200.6000004,0.4100680550372925,2,11/12 mo · variable
ALLEGHNY_6_N002,12,2,1.4498143760823767,3255495941.1660004,0.37397962804504203,3,12/12 mo · variable
ALMASL3_7_N001,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ALMASL3_7_N002,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ALMASL_7_GUB6N,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ALMASL_7_GUS6N,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ALMASL_7_GUS7N,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ALMDACT1_7_B1,11,3,1.340410777251711,4157584385.2200003,0.3694044752717225,3,11/12 mo · variable
ALMDACT2_7_B1,11,3,1.340410777251711,4157584385.2200003,0.3694044752717225,3,11/12 mo · variable
ALMERGB2_7_N001,12,1,1.4634795331603925,3027875312.976,0.41286972289025275,3,12/12 mo · variable
ALPAUGH_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
ALTA1G_7_B1,6,1,1.7743487826545072,1019650331.19,0.7604823161650123,3,6/12 mo · variable
ALTA2G_7_B1,6,1,1.7743487826545072,1019650331.19,0.7604823161650123,3,6/12 mo · variable
ALTA6B2_7_N003,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ALTA6E2_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ALTAD1_7_N006,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ALTAD2_7_N006,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ALTAPES_7_N001,11,0,0.38935616914839444,2836912747.8,0.14272029283929444,3,11/12 mo · stable
ALTWD1_7_N003,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
ALTWD1_7_N004,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
AMERIGAS_1_GN001,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
AMWWD1_1_NWD1,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
ANGELA_7_N001,6,0,0.9545501763316765,14399079934.14,0.3954856617592524,3,6/12 mo · moderate
ANGELA_7_N002,6,0,0.9545501763316765,14399079934.14,0.3954856617592524,3,6/12 mo · moderate
ANTELOPE_2_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
ANTELOPE_6_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
APLHILGN_7_N002,10,1,0.9759390066901094,11197199170.152,0.28456900183005474,5,10/12 mo · moderate
APPALOSA_3_SOLAR1GNODE,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
APPLEHL_1_N004,10,1,0.9759390066901094,11197199170.152,0.28456900183005474,5,10/12 mo · moderate
AQUAWS_7_CN1,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
AQUAWS_7_N002,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
ARAMIS_7_N001,3,0,1.4049558548625667,3498257700.432,0.873969752761934,2,sporadic (3/12 mo)
ARAMIS_7_N002,3,0,1.4049558548625667,3498257700.432,0.873969752761934,2,sporadic (3/12 mo)
ARAMIS_7_N003,3,0,1.4049558548625667,3498257700.432,0.873969752761934,2,sporadic (3/12 mo)
ARAMIS_7_N004,3,0,1.4049558548625667,3498257700.432,0.873969752761934,2,sporadic (3/12 mo)
ARCATA_6_N001,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
ARCATA_7_N001,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
ARCATA_7_N003,9,0,1.8176542094433839,2513592539.136,0.6471562093662174,4,9/12 mo · variable
ARLNG1MV_7_N002,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ARLNG2MV_7_N001,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ARROWHE_7_GNODE1,2,0,0.4406367655222456,2667214389.336,0.6557886224704433,3,sporadic (2/12 mo)
ASHLAN_2_N001,10,1,0.8159921465585865,9267157065.126001,0.24128238743826047,5,10/12 mo · moderate
ASHTON_6_GNODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
ASTORIA1_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ASTORIA2_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
ATHOS_7_CN1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ATHOS_7_CN13,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ATHOS_7_CN5,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ATHOS_7_CN6,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
ATLAS2_6_N019,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N020,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N021,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N022,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N023,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N024,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N025,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLAS2_6_N026,5,0,0.7422934299635847,2513592539.136,0.3715838584510193,2,5/12 mo · moderate
ATLASC_6_N019,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATLASC_6_N020,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATLASC_6_N021,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATLASC_6_N022,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATLASC_6_N023,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATLASC_6_N024,11,0,0.48735835483246454,2836912747.8,0.1521063096780623,3,11/12 mo · stable
ATWELL_1_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
AVENAL_6_GN001,8,0,1.1819921678419032,3405441450.516,0.40601125673700056,4,8/12 mo · variable
AVENAL_6_GN002,8,0,1.1819921678419032,3405441450.516,0.40601125673700056,4,8/12 mo · variable
AVENAL_6_GN003,8,0,1.1819921678419032,3405441450.516,0.40601125673700056,4,8/12 mo · variable
AVENGEN_7_N001,8,0,1.1819921678419032,3405441450.516,0.40601125673700056,4,8/12 mo · variable
AVENGEN_7_N002,8,0,1.1819921678419032,3405441450.516,0.40601125673700056,4,8/12 mo · variable
AVEP_7_ND001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
AVLYSLR_7_CN1,2,0,1.1339536595334019,1941506602.116,0.9009131611036851,1,sporadic (2/12 mo)
AVSOLAR_7_N008,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
AZALEA_7_N001,10,0,1.0764802175843229,4367936782.764,0.3254564471511039,3,10/12 mo · variable
AZALEA_7_N002,10,0,1.0764802175843229,4367936782.764,0.3254564471511039,3,10/12 mo · variable
BALCH3TP_2_B1,11,2,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
BANGOR_6_N004,12,2,1.4498143760823767,3255495941.1660004,0.37397962804504203,3,12/12 mo · variable
BARPKGEN_7_B1,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
BARRE_2_N043,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
BARRE_6_N010,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
BARRE_6_N011,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
BARTON_1_N001,11,2,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
BASELINE_GNODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
BAYMDWS_1_N004,10,3,1.4184745358269315,3827921042.8259997,0.47452438674137914,5,10/12 mo · variable
BCKSCRK_2_B1,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
BCKSCRK_2_N004,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
BCKSCRK_7_N002,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
BCRK1-2_1_N003,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BCRK1-2_1_N004,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BEARCRK_6_N001,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
BEARCRK_6_N010,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
BEARDSLY_7_B1,10,1,1.156155287179956,3120691562.892,0.29779555064910074,4,10/12 mo · variable
BELDEN_7_B1,12,1,1.727461167637347,2877929803.6259995,0.5032676883166693,3,12/12 mo · variable
BELLEF_7_CN01,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLEF_7_CN04,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLEF_7_CN05,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLEF_7_CN06,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLEF_7_CN07,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLEF_7_CN08,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BELLOTA_2_B1,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
BELLPGE_1_N001,11,5,1.2473528319484102,3498257700.432,0.32587429247837935,4,11/12 mo · variable
BEND_NODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
BEND_NODE2,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
BEND_NODE3,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
BERCYN_7_N001,10,4,1.5626940312725885,2260030244.1210003,0.47750122995268046,5,10/12 mo · variable
BERNARDO_6_N001,10,4,0.5119306378986033,2545400351.76,0.18185416284540692,2,10/12 mo · moderate
BESSGEN_7_N001,9,4,0.3777499860656905,3312625200.6000004,0.16607386864019,2,9/12 mo · stable
BESSGEN_7_N002,9,4,0.3777499860656905,3312625200.6000004,0.16607386864019,2,9/12 mo · stable
BESSGEN_7_N003,9,4,0.3777499860656905,3312625200.6000004,0.16607386864019,2,9/12 mo · stable
BESS_G1_7_N002,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
BGSKYGN3_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGCHARL_2_UNIT1GNODE,1,0,,1836171078.2400002,1.0,2,single month
BIGCRK1_2_B1,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BIGCRK2_2_B1,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BIGCRK3_2_B1,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BIGCRK4_2_B1,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BIGCRK8_2_B1,11,0,1.4157487206109955,3312625200.6000004,0.4213457432049267,3,11/12 mo · variable
BIGSK230_2_N022,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSK230_2_N023,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSK230_2_N024,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSK230_2_N025,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN1134_7_N026,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN1_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN2_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN3_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN4_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN5_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN6_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIGSKGN7_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BIOMAS_NODEW,7,0,1.3356290873452417,3498257700.432,0.48404302970396174,2,7/12 mo · variable
BIOMSJCT_6_B1,12,0,1.668746719712445,819269726.1299999,0.4375454030119471,7,12/12 mo · variable
BIOMSJCT_6_GN001,12,0,1.668746719712445,819269726.1299999,0.4375454030119471,7,12/12 mo · variable
BKR111_7_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
BKRSFLD_2_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
BLACKWLL_6_B1,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
BLACKWLL_7_N002,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
BLACKWLL_7_N004,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
BLAST_7_N005,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
BLCKBUTT_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
BLKDIA_7_N001,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
BLKDMDBT_7_N002,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
BLKDMDBT_7_N004,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
BLLEHVN_6_N009,10,4,1.4651432014761119,3827921042.8259997,0.4853118872029768,5,10/12 mo · variable
BLM W_2_COSBT1GN,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
BLMWEST_7_N001,6,0,0.7822401692007044,2667214389.336,0.3133701516636761,3,6/12 mo · moderate
BLUELAKE_7_GN001,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
BLUESKY_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BLUNDELL_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
BLUNDELL_NODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
BLYTHES1_7_N001,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
BLYTHES1_7_N002,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
BLYTHESC_1_GN001,10,1,1.9543099698895874,2373433527.984,0.6523336593564069,2,10/12 mo · variable
BLYTHESC_1_N005,10,1,1.9543099698895874,2373433527.984,0.6523336593564069,2,10/12 mo · variable
BLYTHESC_1_N008,10,1,1.9543099698895874,2373433527.984,0.6523336593564069,2,10/12 mo · variable
BONANZA_1_SOLAR1GNODE,6,0,0.7746417836200099,1659090644.6399999,0.32472968616962755,2,6/12 mo · moderate
BONANZA_NODET,6,0,0.7746417836200099,1659090644.6399999,0.32472968616962755,2,6/12 mo · moderate
BONNIEN_7_N002,11,4,1.9944405356087864,831739090.2,0.5905317055205391,3,11/12 mo · variable
BORDEN_2_N008,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
BORDER_6_B1,9,6,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
BORREGO_6_N009,9,3,0.3923840154463822,2513592539.136,0.16995568705742056,2,9/12 mo · stable
BORREGO_6_N012,9,3,0.3923840154463822,2513592539.136,0.16995568705742056,2,9/12 mo · stable
BOULEVRD_1_B1,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
BOULEVRD_7_N012,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
BOWMAN_7_N002,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
BOWMNTAP_6_B1,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
BOXCANYN_GNODE1,7,0,1.3820341568374923,3498257700.432,0.49482539732132214,2,7/12 mo · variable
BP21Z_1_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
BPFFD_1_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
BRDGVLLE_1_B1,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
BRDGVLLE_6_B1,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
BRDWAYB3_7_B1,12,0,1.3691456996455866,3405441450.516,0.39247935696020214,3,12/12 mo · variable
BREGGEN_7_N006,9,3,0.3923840154463822,2513592539.136,0.16995568705742056,2,9/12 mo · stable
BRNYFRST_7_B1,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
BROOKGEN_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BROOKGEN_7_N003,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
BRUNSWCK_1_N003,12,5,1.625494633012437,2660166794.8679996,0.4293528785206695,3,12/12 mo · variable
BSKYNGSU_2_N002,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BSKYNPM_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BSKYNPM_7_N003,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BSKYNPM_7_N004,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BSKYNPM_7_N005,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
BUCKWND_1_B1,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
BUCKWND_1_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
BUCKWND_1_N101,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
BUCKWND_1_N201,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
BUENAVT_2_N006,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
BULLARD_1_N001,10,2,0.8159921465585865,9267157065.126001,0.24128238743826047,5,10/12 mo · moderate
BULLARD_1_N009,10,2,0.8159921465585865,9267157065.126001,0.24128238743826047,5,10/12 mo · moderate
BUMONT_7_N001,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
BURNEY_7_N001,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
BUTTE_1_N101,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
BYUGEN_7_GNODE1,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
BYUSUB_6_GNODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
C493GEN_7_N003,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
C590M1_7_N004,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
C643TM1_7_N001,12,0,0.48587452770857165,2545400351.76,0.13581250093494754,3,12/12 mo · stable
C643T_2_B1,12,0,0.48587452770857165,2545400351.76,0.13581250093494754,3,12/12 mo · stable
C877P1C2_7_N001,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
C877P2C2_7_N001,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
C877P2C2_7_ND002,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
CABALLO3_7_N001,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
CABALLO3_7_N002,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
CABRILLO_6_N011,9,5,0.6018914920918098,1836171078.2400002,0.2044306541072629,2,9/12 mo · moderate
CACHE_6_THERM1GNODE,2,0,1.195249340404321,22594026732.516003,0.9225844569043217,1,sporadic (2/12 mo)
CADET_6_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
CAFLTSSS_2_B1,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
CALCMENT_7_N1,10,0,1.6493588540424775,2628358982.2439995,0.5656619968221336,2,10/12 mo · variable
CALGEN_7_N001,10,3,0.5756120042931524,1565852304.465,0.2212313808933644,5,10/12 mo · moderate
CALISTGA_6_N004,10,5,1.5753642517459958,1675721325.3930001,0.5403559174402541,7,10/12 mo · variable
CALPELLA_7_NBT1,3,0,0.6090865880213449,1412786774.1599998,0.5673071849718307,2,sporadic (3/12 mo)
CALPELLA_7_NSR1,3,0,0.6090865880213449,1412786774.1599998,0.5673071849718307,2,sporadic (3/12 mo)
CAMANCHE_7_N001,9,3,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
CAMANCHE_7_N002,9,3,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
CAMANCHE_7_N003,9,3,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
CAMDEN_6_N011,11,2,1.0153661002342265,4540678435.583999,0.27515302805645153,4,11/12 mo · variable
CAMERON_7_N008,10,2,0.8375984309674649,1089622667.331,0.2567066969900511,6,10/12 mo · moderate
CAMINO_2_N001,11,0,1.112904915760129,3312625200.6000004,0.3858027653699131,3,11/12 mo · variable
CAMPCOL_NODET,6,1,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
CANAL_7_N001,4,1,0.982535294361029,14399079934.14,0.5634805984296717,2,sporadic (4/12 mo)
CANTGEN_7_N002,11,0,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
CANYONP1_7_GN001,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
CANYONP2_7_GN001,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
CANYONP3_7_GN001,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
CANYONP4_7_GN001,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
CAPSTRNO_1_N016,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
CAPWIND_1_B1,11,1,0.45553908563568535,2910695977.7279997,0.14852424047144785,3,11/12 mo · stable
CARABOU_7_B1,12,0,2.375127639642814,1086218799.3000002,0.7061003658894444,6,12/12 mo · volatile
CARABOU_7_B12,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
