node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
STATIND_1_N001,WHITE,42.961285,0.1008283340140795,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,9.014960639784944,0.452130127688172,0.452130127688172,-9.014960639784944,744,278762.0549,0.8445149165044535,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,25% | 13% | 13% | 12% | 11%
CLARMNT_1_N028,WHITE,42.961285,0.1008621836296407,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,9.01343891935484,0.452130127688172,0.452130127688172,-9.01343891935484,744,278762.0549,0.8435025540159865,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,25% | 13% | 13% | 12% | 11%
NOOSA_7_N001,WHITE,42.96648348039216,0.1135308967774506,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,8.531798392473119,0.4667030309139785,0.4667030309139785,-8.531798392473119,744,278762.0549,1.223333783707131,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,37% | 12% | 12% | 11% | 8%
IVANPA_2_B1,RED,42.967005392156864,0.1116810913827158,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.9964770752688175,-0.8731709005376346,-0.8731709005376346,7.9964770752688175,744,278762.0549,0.6853287336654433,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,20% | 14% | 14% | 13% | 8%
VALLYHM_1_N004,WHITE,42.501314313725494,0.1137412275893314,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,8.462748639784946,0.4673152150537635,0.4673152150537635,-8.462748639784946,744,278762.0549,1.207468015235806,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,37% | 12% | 12% | 11% | 9%
STIGCC_7_B1,WHITE,42.354062794117645,0.1145639712093331,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,8.62776002688172,0.4697611491935484,0.4697611491935484,-8.62776002688172,744,278762.0549,1.2525040851038318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,38% | 12% | 12% | 11% | 9%
DTCHFL1_1_B1,WHITE,42.20016240196079,0.2420415839131585,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.635500360215053,-1.21253625,-1.21253625,-7.635500360215053,744,278762.0549,0.9865444029649874,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM38780_7_B3,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
BELLPGE_1_N001,WHITE,42.22804509803922,0.115342942111082,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.895467758064517,0.4613754233870967,0.4613754233870967,-7.895467758064517,744,278762.0549,1.0535434822659855,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,34% | 13% | 12% | 12% | 9%
BLKDIA_7_N001,WHITE,42.24373583333333,0.1001917950030502,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,9.020596505376345,0.4577887163978494,0.4577887163978494,-9.020596505376345,744,278762.0549,0.8128667205129597,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,24% | 13% | 13% | 13% | 11%
HAYPRESS_6_N002,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
HAYPRESS_6_N003,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
OXBOWF_7_B1,WHITE,42.26985156862745,0.2425911625431148,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.606709349462366,-1.213417620967742,-1.213417620967742,-7.606709349462366,744,278762.0549,0.9733467459174603,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
ROLLINSF_7_B1,WHITE,42.26985156862745,0.2431586179438067,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.573116462365592,-1.213417620967742,-1.213417620967742,-7.573116462365592,744,278762.0549,0.9682649921298668,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
BONNIEN_7_N002,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
BOWMAN_7_N002,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
BOWMNTAP_6_B1,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM38780_7_B1,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
LODISTG_7_B1,WHITE,42.354062794117645,0.1145639712093331,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,8.62776002688172,0.4697611491935484,0.4697611491935484,-8.62776002688172,744,278762.0549,1.2525040851038318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,38% | 12% | 12% | 11% | 9%
SPAUL1-2_7_B2,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM_1_B1,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM_6_B1,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM38780_7_B7,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
DRUM38780_7_B4,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
SPAULD3_7_B1,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
SPAUL1-2_7_B3,WHITE,42.26985156862745,0.2428358251041489,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,7.590747241935482,-1.213417620967742,-1.213417620967742,-7.590747241935482,744,278762.0549,0.97223446548312,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1,27% | 11% | 11% | 10% | 8%
PRIMM_2_B1,RED,42.300932254901966,0.1124370029697251,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.930212405555556,-0.9081191597222223,-0.9081191597222223,7.930212405555556,720,278762.0549,0.6849716142696555,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,20% | 14% | 14% | 13% | 8%
LODICTG_7_B1,WHITE,42.354062794117645,0.1145639712093331,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,8.62776002688172,0.4697611491935484,0.4697611491935484,-8.62776002688172,744,278762.0549,1.2525040851038318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,38% | 12% | 12% | 11% | 9%
CATALGEN_7_N001,RED,53.00834299019608,0.1170174908375687,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.770351215053764,0.536178185483871,0.536178185483871,7.770351215053764,744,278762.0549,0.837434634247451,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 13% | 11% | 10%
SOAKWND_6_N002,RED,52.8400493627451,0.1168853240722996,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.724628252688173,0.53782125,0.53782125,7.724628252688173,744,278762.0549,0.8360065967256114,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 13% | 11% | 10%
TUMBWD_7_N003,RED,53.00834299019608,0.1170174908375687,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.770351215053764,0.536178185483871,0.536178185483871,7.770351215053764,744,278762.0549,0.837434634247451,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 13% | 11% | 10%
AQUAWS_7_N002,RED,70.75960230392157,0.1077774655853268,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.251095349462364,0.2738736827956989,0.2738736827956989,12.251095349462364,744,278762.0549,1.707577666199963,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
ISIS_7_N002,RED,70.75960230392157,0.1077791259710125,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.25076210215054,0.2738736827956989,0.2738736827956989,12.25076210215054,744,278762.0549,1.7075479001577532,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
BLACKWLL_7_N002,RED,70.75960230392157,0.1077821846283688,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.250148241935484,0.2738736827956989,0.2738736827956989,12.250148241935484,744,278762.0549,1.7074930694406847,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
AQUAWS_7_CN1,RED,70.75960230392157,0.1077774655853268,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.251095349462364,0.2738736827956989,0.2738736827956989,12.251095349462364,744,278762.0549,1.707577666199963,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
TWISSLMN_6_N005,RED,70.75960230392157,0.1077791259710125,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.25076210215054,0.2738736827956989,0.2738736827956989,12.25076210215054,744,278762.0549,1.7075479001577532,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
CHALAN_7_N002,RED,70.75960230392157,0.1077784760507881,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.250892543010751,0.2738736827956989,0.2738736827956989,12.250892543010751,744,278762.0549,1.7075595512889556,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
ISIS_7_N003,RED,70.75960230392157,0.1077791259710125,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.25076210215054,0.2738736827956989,0.2738736827956989,12.25076210215054,744,278762.0549,1.7075479001577532,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
CHESTN_7_NSR2,RED,70.75960230392157,0.1077774655853268,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.251095349462364,0.2738736827956989,0.2738736827956989,12.251095349462364,744,278762.0549,1.707577666199963,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
BLACKWLL_6_B1,RED,70.75960230392157,0.1077821846283688,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.250148241935484,0.2738736827956989,0.2738736827956989,12.250148241935484,744,278762.0549,1.7074930694406847,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1,31% | 13% | 13% | 11% | 10%
