node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
SMILFORD_NODE1,WHITE,9.36487894607843,0.5251490409171771,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6595902833333335,1.3919264861111111,1.3919264861111111,0.6595902833333335,720,67709.86138,0.4291332719770981,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:7430_MEN_SNJQJ_HELM_70,10% | 7% | 6% | 6% | 5%
PAROWANC_NODE1,WHITE,9.442872818627452,0.5235820493440758,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6653987444444442,1.3935963263888889,1.3935963263888889,0.6653987444444442,720,67709.86138,0.4290042818048772,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,10% | 7% | 6% | 6% | 5%
PAROWANC_NODE2,WHITE,9.442872818627452,0.5235820493440758,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6653987444444442,1.3935963263888889,1.3935963263888889,0.6653987444444442,720,67709.86138,0.4290042818048772,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,10% | 7% | 6% | 6% | 5%
BLUNDELL_NODE2,WHITE,9.36487894607843,0.5251490409171771,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6595902833333335,1.3919264861111111,1.3919264861111111,0.6595902833333335,720,67709.86138,0.4291332719770981,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:7430_MEN_SNJQJ_HELM_70,10% | 7% | 6% | 6% | 5%
WCEDAR_GNODE2,WHITE,9.933543553921568,0.5153935917296333,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6770393055555554,1.3957896805555556,1.3957896805555556,0.6770393055555554,720,67709.86138,0.4290032893535919,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,10% | 7% | 6% | 6% | 6%
WCEDAR_GNODE3,WHITE,9.933543553921568,0.5153935917296333,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6770393055555554,1.3957896805555556,1.3957896805555556,0.6770393055555554,720,67709.86138,0.4290032893535919,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,10% | 7% | 6% | 6% | 6%
WCEDAR_GNODE1,WHITE,9.933543553921568,0.5153935917296333,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6770393055555554,1.3957896805555556,1.3957896805555556,0.6770393055555554,720,67709.86138,0.4290032893535919,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:7450_CUYAMS_TAFT_70_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,10% | 7% | 6% | 6% | 6%
PEARSON_3_SOLAR1GNODE,WHITE,10.012441544117646,0.516145826581533,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6977874944444445,1.4322520972222224,1.4322520972222224,0.6977874944444445,720,67709.86138,0.42953796356924945,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7450_CUYAMS_TAFT_70_1,10% | 7% | 6% | 6% | 6%
COMMERCE_GNODE1,WHITE,10.14809306372549,0.5135454129883895,hollow,16927465.345,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.6845814,1.3970427708333333,1.3970427708333333,0.6845814,720,67709.86138,0.42844824347389215,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:CLOVER_MONA_345_1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7450_CUYAMS_TAFT_70_1,10% | 7% | 6% | 6% | 6%
TRACY_7_CN2,WHITE,52.37863794117647,0.2849943800826044,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,4.544812144444443,0.6877075347222223,0.6877075347222223,-4.544812144444443,720,51765.04150999999,2.0378088430851333,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,30% | 12% | 11% | 8% | 7%
MANTECA_1_N033,WHITE,54.15359921568628,0.3347787014015966,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3171690111111114,0.2136591736111111,0.2136591736111111,-3.3171690111111114,720,51765.04150999999,2.5083810272252833,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,34% | 12% | 10% | 7% | 6%
TRACY_1_N001,WHITE,52.37863794117647,0.2849943800826044,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,4.544812144444443,0.6877075347222223,0.6877075347222223,-4.544812144444443,720,51765.04150999999,2.0378088430851333,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,30% | 12% | 11% | 8% | 7%
MANTECA_1_N002,WHITE,54.15359921568628,0.3347787014015966,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3171690111111114,0.2136591736111111,0.2136591736111111,-3.3171690111111114,720,51765.04150999999,2.5083810272252833,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,34% | 12% | 10% | 7% | 6%
GWFTRCY2_7_B1,WHITE,54.18473776960784,0.4183602501245517,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3873598888888887,-0.3343465277777778,-0.3343465277777778,-3.3873598888888887,720,51765.04150999999,4.136800618165385,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,47% | 9% | 9% | 6% | 6%
GWFTRACY_1_B1,WHITE,54.18473776960784,0.4183602501245517,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3873598888888887,-0.3343465277777778,-0.3343465277777778,-3.3873598888888887,720,51765.04150999999,4.136800618165385,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,47% | 9% | 9% | 6% | 6%
STANISLS_1_B1,WHITE,78.20122884803922,0.2592189802639563,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,0.18998115,2.3212445833333333,2.3212445833333333,-0.18998115,720,51765.04150999999,2.4762937102000775,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7430_CP6_NG | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1,25% | 20% | 8% | 8% | 5%
GWFTRCY1_7_B1,WHITE,54.18473776960784,0.4183602501245517,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3873598888888887,-0.3343465277777778,-0.3343465277777778,-3.3873598888888887,720,51765.04150999999,4.136800618165385,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,47% | 9% | 9% | 6% | 6%
FROGTOWN_7_N004,WHITE,80.09795480392157,0.2473521090747416,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.3166841999999995,2.196202368055556,2.196202368055556,0.3166841999999995,720,51765.04150999999,2.4736396057988874,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1,23% | 23% | 8% | 8% | 5%
FROGTOWN_7_N005,WHITE,80.09795480392157,0.2473521090747416,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,-0.3166841999999995,2.196202368055556,2.196202368055556,0.3166841999999995,720,51765.04150999999,2.4736396057988874,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1,23% | 23% | 8% | 8% | 5%
VALLYHM_1_N004,WHITE,63.90872715686274,0.3141282503303093,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.1651050666666665,0.0441053194444445,0.0441053194444445,-3.1651050666666665,720,51765.04150999999,2.4976353711475117,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | ITC:LDWP_IPP_NORTH,32% | 11% | 11% | 8% | 6%
NOOSA_7_N001,WHITE,60.432574411764705,0.3277095988101313,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.074931533333334,0.1353830833333338,0.1353830833333338,-3.074931533333334,720,51765.04150999999,2.5058047015416327,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,33% | 11% | 9% | 6% | 6%
GWFTRCY3_7_B1,WHITE,54.18473776960784,0.4183602501245517,filled,12941260.377499998,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,250.0,voltage proxy 115 kV,3.3873598888888887,-0.3343465277777778,-0.3343465277777778,-3.3873598888888887,720,51765.04150999999,4.136800618165385,NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,47% | 9% | 9% | 6% | 6%
PEORIA_7_N003,WHITE,78.93791384803922,0.2472306724258381,filled,10658650.9075,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1,250.0,voltage proxy 115 kV,-0.7324475611111111,2.3288584166666664,2.3288584166666664,0.7324475611111111,720,42634.603630000005,2.4872423363783884,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,23% | 22% | 9% | 8% | 4%
PHOENIX_7_N001,WHITE,78.93791384803922,0.2472306724258381,filled,10658650.9075,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1,250.0,voltage proxy 115 kV,-0.7324475611111111,2.3288584166666664,2.3288584166666664,0.7324475611111111,720,42634.603630000005,2.4872423363783884,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,23% | 22% | 9% | 8% | 4%
CURTISS_1_N010,WHITE,78.93791384803922,0.2472306724258381,filled,10658650.9075,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1,250.0,voltage proxy 115 kV,-0.7324475611111111,2.3288584166666664,2.3288584166666664,0.7324475611111111,720,42634.603630000005,2.4872423363783884,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,23% | 22% | 9% | 8% | 4%
CH.STN._7_N001,WHITE,78.93791384803922,0.2472306724258381,filled,10658650.9075,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1,250.0,voltage proxy 115 kV,-0.7324475611111111,2.3288584166666664,2.3288584166666664,0.7324475611111111,720,42634.603630000005,2.4872423363783884,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,23% | 22% | 9% | 8% | 4%
CHSTN_7_B1,WHITE,78.93791384803922,0.2472306724258381,filled,10658650.9075,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1,250.0,voltage proxy 115 kV,-0.7324475611111111,2.3288584166666664,2.3288584166666664,0.7324475611111111,720,42634.603630000005,2.4872423363783884,NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,23% | 22% | 9% | 8% | 4%
ELCAJON_6_B1,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
GRNITE_7_N002,BLUE,28.492680514705885,0.3387330284847972,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.6658039444444444,4.745506472222223,4.745506472222223,1.6658039444444444,720,43418.5963,0.9866759831756214,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH,17% | 12% | 9% | 7% | 7%
ELCAJON_6_GN002,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
ELCAJNGT_7_N011,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
ELCAJNEG_7_GN001,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
VENTSO_7_N2,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
ELCAJON_6_GN001,BLUE,33.68636433823529,0.4448642131194736,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-1.1358786611111114,8.880537034722222,8.880537034722222,1.1358786611111114,720,43418.5963,2.147620683515032,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,39% | 12% | 7% | 7% | 7%
MURRAYGN_7_N022,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
MURRAYGN_7_N024,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
MURRAYGN_7_N018,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
MURRAYGN_7_N021,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
MURRAYGN_7_N023,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
MURRAYGN_7_N026,BLUE,37.45378399509803,0.3089820274696305,filled,6512789.444999999,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-0.7766215055555556,3.5913649375000003,3.5913649375000003,0.7766215055555556,720,43418.5963,1.0210719561094346,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1 | ITC:LDWP_IPP_NORTH | NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,23% | 15% | 9% | 8% | 5%
