Aggregate PNode ID,PNode ID,DESCRIPTION,abbrev,Plant Code,Plant Name,State,Latitude,Longitude,match_score,second_best,placement
TH_SP15_GEN-APND,GLNARMC1_7_B1,TH_SP15_GEN-APND,GLNARMC,,,,,,,,unplaced
TH_NP15_GEN-APND,FROGTOWN_7_N005,TH_NP15_GEN-APND,FROGTOWN,,,,,,,,unplaced
TH_SP15_GEN-APND,CMBLND_7_N006,TH_SP15_GEN-APND,CMBLND,,,,,,,,unplaced
TH_NP15_GEN-APND,PUTCR_7_N002,TH_NP15_GEN-APND,PUTCR,,,,,,,,unplaced
TH_PACW_GEN-APND,TOKETEE_NODE1,TH_PACW_GEN-APND,TOKETEE,3040.0,Toketee Falls,OR,43.272729,-122.447498,7.0,0.0,precise
TH_NP15_GEN-APND,OROLMGN_7_N004,TH_NP15_GEN-APND,OROLMGN,,,,,,,,unplaced
TH_NP15_GEN-APND,KIFER_1_B1,TH_NP15_GEN-APND,KIFER,55766.0,Kiefer Landfill,CA,38.5136,-121.1944,5.0,0.0,precise
TH_NP15_GEN-APND,CARIBOU_2_B1,TH_NP15_GEN-APND,CARIBOU,223.0,Caribou 2,CA,40.085997,-121.149373,7.0,0.0,precise
TH_PACW_GEN-APND,RFP_NODET,TH_PACW_GEN-APND,RFP,,,,,,,,unplaced
TH_PACW_GEN-APND,WNPM_PAC_GNODE1,TH_PACW_GEN-APND,WNPM,3888.0,Wanapum,WA,46.8731,-119.9703,4.0,0.0,precise
TH_SP15_GEN-APND,ELCAJN_7_N004,TH_SP15_GEN-APND,ELCAJN,,,,,,,,unplaced
TH_SP15_GEN-APND,ROADWAY_1_N013,TH_SP15_GEN-APND,ROADWAY,,,,,,,,unplaced
TH_SP15_GEN-APND,VICTOR_7_N007,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_ZP26_GEN-APND,CAMDEN_6_N011,TH_ZP26_GEN-APND,CAMDEN,,,,,,,,unplaced
TH_ZP26_GEN-APND,HARDWK12_7_N002,TH_ZP26_GEN-APND,HARDWK,,,,,,,,unplaced
TH_NP15_GEN-APND,Q643XC2_7_N002,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,ULTRAJT_6_B1,TH_NP15_GEN-APND,ULTRAJT,,,,,,,,unplaced
TH_SP15_GEN-APND,SKYRIVER_2_N003,TH_SP15_GEN-APND,SKYRIVER,50536.0,Sky River Wind Energy Center,CA,35.2608,-118.2469,8.0,0.0,precise
TH_ZP26_GEN-APND,GATESBK4_7_N002,TH_ZP26_GEN-APND,GATESBK,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNGEN7G_7_N003,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_SP15_GEN-APND,Q1045_OTAY_7_N002,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,MARVEL_7_NBT3,TH_SP15_GEN-APND,MARVEL,,,,,,,,unplaced
TH_PACW_GEN-APND,YALE_NODE1,TH_PACW_GEN-APND,YALE,3852.0,Yale,WA,45.96277,-122.335467,4.0,0.0,precise
TH_SP15_GEN-APND,TOT135G3_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,ANTELOPE_6_B1,TH_SP15_GEN-APND,ANTELOPE,60186.0,Antelope DSR 1,CA,34.655556,-118.280722,8.0,0.0,precise
TH_NP15_GEN-APND,Q548_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNSPTGN_7_N001,TH_SP15_GEN-APND,SUNSPTGN,,,,,,,,unplaced
TH_NP15_GEN-APND,HOLLISTR_7_N004,TH_NP15_GEN-APND,HOLLISTR,,,,,,,,unplaced
TH_NP15_GEN-APND,RALSTON_2_B1,TH_NP15_GEN-APND,RALSTON,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGEN_7_N003,TH_SP15_GEN-APND,SPRINGEN,56144.0,Springs Generating Station,CA,33.9308,-117.2933,8.0,0.0,precise
TH_NP15_GEN-APND,PSQUINCY_6_GN001,TH_NP15_GEN-APND,PSQUINCY,,,,,,,,unplaced
TH_SP15_GEN-APND,GARNET_7_N011,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_SP15_GEN-APND,DELAMO_2_N072,TH_SP15_GEN-APND,DELAMO,58122.0,Delano Energy Center,CA,35.790864,-119.294469,4.0,0.0,precise
TH_SP15_GEN-APND,DAGGET_7_N011,TH_SP15_GEN-APND,DAGGET,64852.0,Daggett 3,CA,34.860918,-116.855281,6.0,0.0,precise
TH_SP15_GEN-APND,BIGCRK2_2_B1,TH_SP15_GEN-APND,BIGCRK,318.0,Big Creek 2,CA,37.2,-119.3069,6.0,0.0,precise
TH_SP15_GEN-APND,WNDSTRG1_7_B1,TH_SP15_GEN-APND,WNDSTRG,,,,,,,,unplaced
TH_SP15_GEN-APND,ANTELOPE_2_B1,TH_SP15_GEN-APND,ANTELOPE,60186.0,Antelope DSR 1,CA,34.655556,-118.280722,8.0,0.0,precise
TH_SP15_GEN-APND,YELWPN1_7_N001,TH_SP15_GEN-APND,YELWPN,,,,,,,,unplaced
TH_SP15_GEN-APND,CENTPD_7_NSR2,TH_SP15_GEN-APND,CENTPD,,,,,,,,unplaced
TH_SP15_GEN-APND,ALAMOSC_7_N001,TH_SP15_GEN-APND,ALAMOSC,,,,,,,,unplaced
TH_PACW_GEN-APND,MARENGO_NODE2,TH_PACW_GEN-APND,MARENGO,56466.0,Marengo Wind Plant,WA,46.3747,-117.7772,7.0,0.0,precise
TH_PACW_GEN-APND,SODASPRI_NODET,TH_PACW_GEN-APND,SODASPRI,3037.0,Soda Springs,OR,43.3061,-122.5014,8.0,0.0,precise
TH_SP15_GEN-APND,Q1061COL_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,BRDGVLLE_6_B1,TH_NP15_GEN-APND,BRDGVLLE,,,,,,,,unplaced
TH_SP15_GEN-APND,WSTWND_7_N003,TH_SP15_GEN-APND,WSTWND,,,,,,,,unplaced
TH_SP15_GEN-APND,ALAMT4G_7_B1,TH_SP15_GEN-APND,ALAMT,315.0,AES Alamitos LLC,CA,33.7688,-118.1009,99.0,0.0,precise
TH_SP15_GEN-APND,DAGGET_7_N013,TH_SP15_GEN-APND,DAGGET,64852.0,Daggett 3,CA,34.860918,-116.855281,6.0,0.0,precise
TH_NP15_GEN-APND,PAN2TAP_1_B1,TH_NP15_GEN-APND,PAN,,,,,,,,unplaced
TH_PACW_GEN-APND,CHOPINWF_GNODE1,TH_PACW_GEN-APND,CHOPINWF,59076.0,Chopin Wind LLC,OR,45.88,-118.463333,7.0,0.0,precise
TH_PACW_GEN-APND,NINEMIL_NODE1,TH_PACW_GEN-APND,NINEMIL,7936.0,Nine Canyon,WA,46.0958,-119.0964,4.0,0.0,precise
TH_SP15_GEN-APND,SUNGEN4G_7_N002,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_NP15_GEN-APND,CSTRVLLE_1_N004,TH_NP15_GEN-APND,CSTRVLLE,,,,,,,,unplaced
TH_SP15_GEN-APND,VOYAGN5_7_N001,TH_SP15_GEN-APND,VOYAGN,,,,,,,,unplaced
TH_NP15_GEN-APND,OLEUM_1_B1,TH_NP15_GEN-APND,OLEUM,,,,,,,,unplaced
TH_NP15_GEN-APND,ROUNDMT_2_N034,TH_NP15_GEN-APND,ROUNDMT,,,,,,,,unplaced
TH_SP15_GEN-APND,HARBORG_7_B3,TH_SP15_GEN-APND,HARBORG,399.0,Harbor,CA,33.7706,-118.2656,99.0,0.0,precise
TH_SP15_GEN-APND,VICTOR_7_N011,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_NP15_GEN-APND,PLCRVLB2_7_N001,TH_NP15_GEN-APND,PLCRVLB,,,,,,,,unplaced
TH_SP15_GEN-APND,WDT404L_7_N001,TH_SP15_GEN-APND,WDT,,,,,,,,unplaced
TH_PACW_GEN-APND,GOODNOEH_NODET,TH_PACW_GEN-APND,GOODNOEH,56666.0,Goodnoe Hills,WA,45.781825,-120.521151,8.0,0.0,precise
TH_SP15_GEN-APND,IMPRLVLY_2_B1,TH_SP15_GEN-APND,IMPRLVLY,56917.0,"Imperial Valley Solar, LLC",CA,32.671099,-115.587265,8.0,0.0,precise
TH_NP15_GEN-APND,OLSEN_6_N001,TH_NP15_GEN-APND,OLSEN,56532.0,Colusa Generating Station,CA,39.3661,-122.27,5.0,0.0,precise
TH_SP15_GEN-APND,TUMBWD_7_N002,TH_SP15_GEN-APND,TUMBWD,66666.0,Tumbleweed Energy Storage,CA,34.83427,-118.33898,6.0,0.0,precise
TH_SP15_GEN-APND,SGSGNS3_7_N002,TH_SP15_GEN-APND,SGSGNS,,,,,,,,unplaced
TH_PACE_GEN-APND,JIMBRIDG_7_THERMAL2GNODE,TH_PACE_GEN-APND,JIMBRIDG,8066.0,Jim Bridger,WY,41.7378,-108.7875,8.0,0.0,precise
TH_PACE_GEN-APND,HOLT_NODE1,TH_PACE_GEN-APND,HOLT,67695.0,Holtville,CA,32.813389,-115.388667,4.0,0.0,precise
TH_PACE_GEN-APND,GADSBY_NODE5,TH_PACE_GEN-APND,GADSBY,3648.0,Gadsby,UT,40.7686,-111.9289,6.0,0.0,precise
TH_PACE_GEN-APND,HUNTERP_7_UNIT 2 UAMPSGNODE,TH_PACE_GEN-APND,HUNTERP,6165.0,Hunter,UT,39.1747,-111.0289,6.0,0.0,precise
TH_PACE_GEN-APND,SUGARMIL_1_THERM1GNODE,TH_PACE_GEN-APND,SUGARMIL,,,,,,,,unplaced
TH_PACE_GEN-APND,90TH.SO_GNODEPDRP1,TH_PACE_GEN-APND,,,,,,,,,unplaced
TH_PACE_GEN-APND,JOLLYHIL_NODE2,TH_PACE_GEN-APND,JOLLYHIL,,,,,,,,unplaced
TH_PACE_GEN-APND,MONSANTO_LNODED1,TH_PACE_GEN-APND,MONSANTO,,,,,,,,unplaced
TH_PACE_GEN-APND,TESORO_NODE1,TH_PACE_GEN-APND,TESORO,56509.0,Tesoro SLC Cogeneration Plant,UT,40.7931,-111.9038,6.0,0.0,precise
TH_PACE_GEN-APND,NAUGHTO_NODE3,TH_PACE_GEN-APND,NAUGHTO,4162.0,Naughton,WY,41.7581,-110.5983,7.0,0.0,precise
TH_PACE_GEN-APND,GADSBY_NODE1,TH_PACE_GEN-APND,GADSBY,3648.0,Gadsby,UT,40.7686,-111.9289,6.0,0.0,precise
TH_PACE_GEN-APND,FARADAY_3_SOLAR1GNODE,TH_PACE_GEN-APND,FARADAY,69748.0,Faraday Solar,UT,40.0936,-112.0833,7.0,0.0,precise
TH_PACE_GEN-APND,ROCKCRK1_2_WIND1GNODE,TH_PACE_GEN-APND,ROCKCRK,67769.0,Rock Creek Wind,WY,41.58263,-106.077347,7.0,0.0,precise
TH_PACE_GEN-APND,SIGURSOL_2_UNIT1GNODE,TH_PACE_GEN-APND,SIGURSOL,62666.0,Sigurd Solar LLC,UT,38.850544,-112.005212,8.0,0.0,precise
TH_PACE_GEN-APND,MONSANTO_LNODED2,TH_PACE_GEN-APND,MONSANTO,,,,,,,,unplaced
TH_PACE_GEN-APND,PIONEER_NODE6,TH_PACE_GEN-APND,PIONEER,61991.0,"Pioneer Solar (CO), LLC",CO,39.761569,-104.45903,7.0,0.0,precise
TH_PACE_GEN-APND,BONANZA_1_SOLAR1GNODE,TH_PACE_GEN-APND,BONANZA,7790.0,Bonanza,UT,40.0864,-109.2844,7.0,0.0,precise
TH_PACE_GEN-APND,HUNTERP_NODE1,TH_PACE_GEN-APND,HUNTERP,6165.0,Hunter,UT,39.1747,-111.0289,6.0,0.0,precise
TH_PACE_GEN-APND,GREENRIV_3_BESS1GNODE,TH_PACE_GEN-APND,GREENRIV,,,,,,,,unplaced
TH_PACE_GEN-APND,CLOVERCR_GNODE,TH_PACE_GEN-APND,CLOVERCR,63061.0,Clover Creek Solar Community Solar,UT,39.840652,-111.887656,8.0,0.0,precise
TH_PACE_GEN-APND,ELEKTRON_1_SOLAR1GNODE,TH_PACE_GEN-APND,ELEKTRON,64739.0,"Elektron Solar, LLC",UT,40.868271,-112.703424,8.0,0.0,precise
TH_PACE_GEN-APND,NAUGHTO_NODE1,TH_PACE_GEN-APND,NAUGHTO,4162.0,Naughton,WY,41.7581,-110.5983,7.0,0.0,precise
TH_PACE_GEN-APND,DYNAMO_NODE2,TH_PACE_GEN-APND,DYNAMO,,,,,,,,unplaced
TH_PACE_GEN-APND,HIPLAINS_NODE2,TH_PACE_GEN-APND,HIPLAINS,57040.0,High Plains,WY,41.675052,-106.011124,8.0,0.0,precise
TH_PACE_GEN-APND,CURRCRK_NODE3,TH_PACE_GEN-APND,CURRCRK,56102.0,Currant Creek,UT,39.82144,-111.89345,7.0,0.0,precise
TH_PACE_GEN-APND,CEDARCRC_1_WIND1GNODE,TH_PACE_GEN-APND,CEDARCRC,,,,,,,,unplaced
TH_PACE_GEN-APND,ONEIDA_NODE3,TH_PACE_GEN-APND,ONEIDA,829.0,Oneida,ID,42.267774,-111.748531,6.0,0.0,precise
TH_PACE_GEN-APND,EXXON_NODEA,TH_PACE_GEN-APND,EXXON,,,,,,,,unplaced
TH_PACE_GEN-APND,SAGESOL_GNODE1,TH_PACE_GEN-APND,SAGESOL,62399.0,Sage Solar I-III,UT,41.77,-111.06,7.0,0.0,precise
TH_PACE_GEN-APND,PINTURA_1_EASTSOLAR1GNODE,TH_PACE_GEN-APND,PINTURA,,,,,,,,unplaced
TH_PACE_GEN-APND,REYNOLDP_3_BESS1GNODE,TH_PACE_GEN-APND,REYNOLDP,,,,,,,,unplaced
TH_PACE_GEN-APND,GREENCAN_7_THERMAL1GNODE,TH_PACE_GEN-APND,GREENCAN,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT223L2_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,EASTGATE_6_N004,TH_SP15_GEN-APND,EASTGATE,,,,,,,,unplaced
TH_ZP26_GEN-APND,C877P2C2_7_N001,TH_ZP26_GEN-APND,C,,,,,,,,unplaced
TH_SP15_GEN-APND,ZONDWIND_6_N005,TH_SP15_GEN-APND,ZONDWIND,,,,,,,,unplaced
TH_SP15_GEN-APND,VALLEYSC_5_B1,TH_SP15_GEN-APND,VALLEYSC,59657.0,"Imperial Valley Solar Co (IVSC) 2, LLC",CA,33.252222,-115.4975,8.0,0.0,precise
TH_ZP26_GEN-APND,FNTRG1_7_N001,TH_ZP26_GEN-APND,FNTRG,,,,,,,,unplaced
TH_SP15_GEN-APND,BLMWEST_7_N001,TH_SP15_GEN-APND,BLMWEST,,,,,,,,unplaced
TH_NP15_GEN-APND,Q643WC2_7_N002,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,DUCORGN4_7_N001,TH_SP15_GEN-APND,DUCORGN,,,,,,,,unplaced
TH_ZP26_GEN-APND,BESS_G1_7_N002,TH_ZP26_GEN-APND,BESS,,,,,,,,unplaced
TH_SP15_GEN-APND,IMPBCH_7_NBT2,TH_SP15_GEN-APND,IMPBCH,,,,,,,,unplaced
TH_NP15_GEN-APND,ADCC_2_N001,TH_NP15_GEN-APND,ADCC,56706.0,Ampersand Chowchilla Biomass LLC,CA,37.106668,-120.248504,4.0,0.0,precise
TH_SP15_GEN-APND,MURRAYGN_7_N025,TH_SP15_GEN-APND,MURRAYGN,,,,,,,,unplaced
TH_NP15_GEN-APND,SUISUN_1_N010,TH_NP15_GEN-APND,SUISUN,,,,,,,,unplaced
TH_NP15_GEN-APND,DSAMIGO_2_N011,TH_NP15_GEN-APND,DSAMIGO,,,,,,,,unplaced
TH_SP15_GEN-APND,ETIWANDA_6_GN001,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_NP15_GEN-APND,MCARTHR_6_N002,TH_NP15_GEN-APND,MCARTHR,,,,,,,,unplaced
TH_SP15_GEN-APND,LCIENEGA_6_N005,TH_SP15_GEN-APND,LCIENEGA,,,,,,,,unplaced
TH_SP15_GEN-APND,JOHANNA_2_N013,TH_SP15_GEN-APND,JOHANNA,63843.0,"Johanna Energy Center, LLC",CA,33.715016,-117.853984,7.0,0.0,precise
TH_SP15_GEN-APND,MESACAL_6_N004,TH_SP15_GEN-APND,MESACAL,,,,,,,,unplaced
TH_SP15_GEN-APND,INYOKN_7_N004,TH_SP15_GEN-APND,INYOKN,,,,,,,,unplaced
TH_SP15_GEN-APND,JOHANNA_6_N08,TH_SP15_GEN-APND,JOHANNA,63843.0,"Johanna Energy Center, LLC",CA,33.715016,-117.853984,7.0,0.0,precise
TH_NP15_GEN-APND,COVERD_7_N005,TH_NP15_GEN-APND,COVERD,,,,,,,,unplaced
TH_SP15_GEN-APND,BELLEF_7_CN04,TH_SP15_GEN-APND,BELLEF,,,,,,,,unplaced
TH_SP15_GEN-APND,WALNUT_6_N008,TH_SP15_GEN-APND,WALNUT,4256.0,Walnut,CA,37.4903,-120.9044,6.0,0.0,precise
TH_SP15_GEN-APND,GOLETA_7_N203,TH_SP15_GEN-APND,GOLETA,66394.0,"Goleta Energy Storage, LLC",CA,34.432367,-119.868084,6.0,0.0,precise
TH_NP15_GEN-APND,OAKLAND_1_B1,TH_NP15_GEN-APND,OAKLAND,,,,,,,,unplaced
TH_SP15_GEN-APND,SNCLRA_7_CN1,TH_SP15_GEN-APND,SNCLRA,,,,,,,,unplaced
TH_SP15_GEN-APND,ACACIA_7_N001,TH_SP15_GEN-APND,ACACIA,59443.0,"TA-Acacia, LLC",CA,34.689167,-118.324722,6.0,0.0,precise
TH_SP15_GEN-APND,SUNSLRG1_7_N001,TH_SP15_GEN-APND,SUNSLRG,,,,,,,,unplaced
TH_NP15_GEN-APND,PEWWOOD_7_B1,TH_NP15_GEN-APND,PEWWOOD,,,,,,,,unplaced
TH_ZP26_GEN-APND,MIDWAY_1_N047,TH_ZP26_GEN-APND,MIDWAY,56639.0,Midway Peaking LLC,CA,36.654114,-120.579727,6.0,0.0,precise
TH_SP15_GEN-APND,Q1166_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,CLLCTR2A_7_N001,TH_NP15_GEN-APND,CLLCTR,,,,,,,,unplaced
TH_NP15_GEN-APND,HARRIS_6_N001,TH_NP15_GEN-APND,HARRIS,,,,,,,,unplaced
TH_SP15_GEN-APND,CAPSTRNO_1_N016,TH_SP15_GEN-APND,CAPSTRNO,,,,,,,,unplaced
TH_NP15_GEN-APND,WILLWCRK_6_N003,TH_NP15_GEN-APND,WILLWCRK,,,,,,,,unplaced
TH_SP15_GEN-APND,INYOKN_7_N003,TH_SP15_GEN-APND,INYOKN,,,,,,,,unplaced
TH_SP15_GEN-APND,ALAMIT_7_NBT2,TH_SP15_GEN-APND,ALAMIT,,,,,,,,unplaced
TH_SP15_GEN-APND,SMKTREGN_7_N001,TH_SP15_GEN-APND,SMKTREGN,,,,,,,,unplaced
TH_SP15_GEN-APND,GARNET_7_N019,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_SP15_GEN-APND,BELLEF_7_CN05,TH_SP15_GEN-APND,BELLEF,,,,,,,,unplaced
TH_SP15_GEN-APND,PEARBLSM_2_N020,TH_SP15_GEN-APND,PEARBLSM,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT544L_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_NP15_GEN-APND,Q679C2_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,RANDSBG_7_N002,TH_SP15_GEN-APND,RANDSBG,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSKGN3_7_N001,TH_SP15_GEN-APND,BIGSKGN,,,,,,,,unplaced
TH_NP15_GEN-APND,USWP-PAT_1_B1,TH_NP15_GEN-APND,USWP,,,,,,,,unplaced
TH_SP15_GEN-APND,Q6081_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,VINCENT_2_N101,TH_SP15_GEN-APND,VINCENT,55963.0,Riverview Energy Center,CA,38.014423,-121.790679,7.0,0.0,precise
TH_NP15_GEN-APND,BULLARD_1_N009,TH_NP15_GEN-APND,BULLARD,,,,,,,,unplaced
TH_SP15_GEN-APND,QZSBT_7_NBT1,TH_SP15_GEN-APND,QZSBT,,,,,,,,unplaced
TH_SP15_GEN-APND,ETIWANDA_6_GN003,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_NP15_GEN-APND,CHSTN_7_B1,TH_NP15_GEN-APND,CHSTN,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGEN_7_N001,TH_SP15_GEN-APND,SPRINGEN,56144.0,Springs Generating Station,CA,33.9308,-117.2933,8.0,0.0,precise
TH_SP15_GEN-APND,ENCINA_1_B1,TH_SP15_GEN-APND,ENCINA,,,,,,,,unplaced
TH_SP15_GEN-APND,REXFRD_7_NSR1,TH_SP15_GEN-APND,REXFRD,64633.0,Rexford Solar Farm,CA,35.840479,-119.082742,6.0,0.0,precise
TH_SP15_GEN-APND,UNIT7GT_7_N001,TH_SP15_GEN-APND,UNIT,,,,,,,,unplaced
TH_NP15_GEN-APND,GRNLEAF2_7_N001,TH_NP15_GEN-APND,GRNLEAF,10350.0,Greenleaf 1,CA,39.052922,-121.696072,7.0,0.0,precise
TH_ZP26_GEN-APND,BLACKWLL_7_N004,TH_ZP26_GEN-APND,BLACKWLL,,,,,,,,unplaced
TH_NP15_GEN-APND,KONOCTI6_6_N001,TH_NP15_GEN-APND,KONOCTI,,,,,,,,unplaced
TH_SP15_GEN-APND,SOAKWND_6_N002,TH_SP15_GEN-APND,SOAKWND,,,,,,,,unplaced
TH_SP15_GEN-APND,MELROSE_7_N003,TH_SP15_GEN-APND,MELROSE,66281.0,Melrose BESS,CA,33.207233,-117.252822,7.0,0.0,precise
TH_ZP26_GEN-APND,KERNPWR_1_N002,TH_ZP26_GEN-APND,KERNPWR,,,,,,,,unplaced
TH_SP15_GEN-APND,PICOTHM_7_B1,TH_SP15_GEN-APND,PICOTHM,,,,,,,,unplaced
TH_SP15_GEN-APND,ALTA6B2_7_N003,TH_SP15_GEN-APND,ALTA,,,,,,,,unplaced
TH_SP15_GEN-APND,ESRPP2_7_N004,TH_SP15_GEN-APND,ESRPP,,,,,,,,unplaced
TH_ZP26_GEN-APND,Q972GEN_7_N001,TH_ZP26_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,SRAPTA_7_ND001,TH_SP15_GEN-APND,SRAPTA,,,,,,,,unplaced
TH_SP15_GEN-APND,OASISC1_7_N013,TH_SP15_GEN-APND,OASISC,59528.0,Solar Oasis LLC,CA,34.648889,-118.076667,6.0,0.0,precise
TH_SP15_GEN-APND,NORSMDL1_7_N001,TH_SP15_GEN-APND,NORSMDL,,,,,,,,unplaced
TH_ZP26_GEN-APND,KCRDCT3_7_NBT1,TH_ZP26_GEN-APND,KCRDCT,,,,,,,,unplaced
TH_NP15_GEN-APND,RICHMOND_1_N004,TH_NP15_GEN-APND,RICHMOND,,,,,,,,unplaced
TH_NP15_GEN-APND,USWP-FRK_6_N001,TH_NP15_GEN-APND,USWP,,,,,,,,unplaced
TH_SP15_GEN-APND,DUCORGN2_7_N001,TH_SP15_GEN-APND,DUCORGN,,,,,,,,unplaced
TH_ZP26_GEN-APND,CHALAN_7_N001,TH_ZP26_GEN-APND,CHALAN,50003.0,Chalk Cliff Limited,CA,35.0968,-119.4299,4.0,0.0,precise
TH_NP15_GEN-APND,CSTRVLLE_1_N005,TH_NP15_GEN-APND,CSTRVLLE,,,,,,,,unplaced
TH_NP15_GEN-APND,ADRATAP_1_B1,TH_NP15_GEN-APND,ADRATAP,,,,,,,,unplaced
TH_ZP26_GEN-APND,CHESTN_7_NSR2,TH_ZP26_GEN-APND,CHESTN,,,,,,,,unplaced
TH_NP15_GEN-APND,KRMNFCP_7_N003,TH_NP15_GEN-APND,KRMNFCP,,,,,,,,unplaced
TH_NP15_GEN-APND,S632_7_N001,TH_NP15_GEN-APND,S,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNRAYGN_7_N001,TH_SP15_GEN-APND,SUNRAYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,Q137GN1_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,KERCK1G1_7_B2,TH_NP15_GEN-APND,KERCK,,,,,,,,unplaced
TH_SP15_GEN-APND,ETIWANDA_2_N109,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_NP15_GEN-APND,VASCJCT_6_B1,TH_NP15_GEN-APND,VASCJCT,,,,,,,,unplaced
TH_SP15_GEN-APND,WLMNGTON_7_N002,TH_SP15_GEN-APND,WLMNGTON,55557.0,Wilmington Hydrogen Plant,CA,33.7803,-118.24,8.0,0.0,precise
TH_SP15_GEN-APND,SUNGEN6G_7_N001,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_NP15_GEN-APND,Q829GEN_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,LITLRKC1_7_N002,TH_SP15_GEN-APND,LITLRKC,,,,,,,,unplaced
TH_SP15_GEN-APND,LNCSTR_7_NODE1,TH_SP15_GEN-APND,LNCSTR,66050.0,Lancaster Area Battery,CA,34.6864,-118.3045,6.0,0.0,precise
TH_SP15_GEN-APND,TAP806_1_B1,TH_SP15_GEN-APND,TAP,,,,,,,,unplaced
TH_NP15_GEN-APND,ONEILPMP_7_N001,TH_NP15_GEN-APND,ONEILPMP,446.0,ONeill,CA,37.098671,-121.047718,5.0,0.0,precise
TH_SP15_GEN-APND,CONDOR_7_N002,TH_SP15_GEN-APND,CONDOR,66285.0,Condor Energy Storage LLC,CA,34.020478,-117.332383,6.0,0.0,precise
TH_SP15_GEN-APND,OASISC1_7_N007,TH_SP15_GEN-APND,OASISC,59528.0,Solar Oasis LLC,CA,34.648889,-118.076667,6.0,0.0,precise
TH_SP15_GEN-APND,BIGSKGN7_7_N001,TH_SP15_GEN-APND,BIGSKGN,,,,,,,,unplaced
TH_SP15_GEN-APND,VALTNE34_7_N005,TH_SP15_GEN-APND,VALTNE,62288.0,"Valentine Solar, LLC",CA,34.90422,-118.384341,6.0,0.0,precise
TH_SP15_GEN-APND,BUCKWND_1_N101,TH_SP15_GEN-APND,BUCKWND,,,,,,,,unplaced
TH_SP15_GEN-APND,RENWIND_1_N001,TH_SP15_GEN-APND,RENWIND,,,,,,,,unplaced
TH_NP15_GEN-APND,SCARLT_7_N010,TH_NP15_GEN-APND,SCARLT,,,,,,,,unplaced
TH_NP15_GEN-APND,SCHINDLR_1_N030,TH_NP15_GEN-APND,SCHINDLR,,,,,,,,unplaced
TH_SP15_GEN-APND,DAGGET_7_N009,TH_SP15_GEN-APND,DAGGET,64852.0,Daggett 3,CA,34.860918,-116.855281,6.0,0.0,precise
TH_NP15_GEN-APND,PNEDLE_1_N001,TH_NP15_GEN-APND,PNEDLE,,,,,,,,unplaced
TH_PACE_GEN-APND,WYODAK73_NODET,TH_PACE_GEN-APND,WYODAK,6101.0,Wyodak,WY,44.290128,-105.381482,6.0,0.0,precise
