node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
CABRILLO_6_N011,WHITE,51.071156960784315,0.1372777834695059,filled,113306527.61400001,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.023451758064516,2.4034443884408603,2.4034443884408603,2.023451758064516,744,161866.46802,2.9548206652196263,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1,41% | 12% | 10% | 5% | 4%
OLDTOWN_6_GN001,WHITE,51.071156960784315,0.1372777834695059,filled,113306527.61400001,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.023451758064516,2.4034443884408603,2.4034443884408603,2.023451758064516,744,161866.46802,2.9548206652196263,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1,41% | 12% | 10% | 5% | 4%
POINTLMA_6_N021,WHITE,51.071156960784315,0.1372777834695059,filled,113306527.61400001,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.023451758064516,2.4034443884408603,2.4034443884408603,2.023451758064516,744,161866.46802,2.9548206652196263,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1,41% | 12% | 10% | 5% | 4%
PERGRN_7_N001,WHITE,51.03256676470589,0.1579180781085478,filled,113306527.61400001,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-1.8875483870967744,2.5186616263440857,2.5186616263440857,1.8875483870967744,744,161866.46802,3.1854792314187703,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1,42% | 12% | 9% | 5% | 3%
SAMPSON_6_N010,RED,50.98990794117647,0.119987974842769,filled,113306527.61400001,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.608800811827957,1.0166178494623657,1.0166178494623657,3.608800811827957,744,161866.46802,1.5155167573203592,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,24% | 14% | 11% | 6% | 3%
RUSSEL_7_NSMUD2,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
SHILOH3B_7_N001,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
HIGHWNDS_7_B1,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
RUSSEL_7_NSMUD,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
HIGHWND3_7_GN001,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
SHILO_7_N002,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
LAMBIE_2_B1,WHITE,56.787238333333335,0.0931026977027986,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,2.067334424731183,-1.821342251344086,-1.821342251344086,-2.067334424731183,744,152217.31115000002,4.146435729078654,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,42% | 12% | 10% | 7% | 4%
USWINDPW_7_N001,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
SHILOH3_7_N002,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
SHILOH_7_B1,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
MTZUMA2_7_B1,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
USWINDPW_7_N009,RED,240.22286823529416,0.0543227936954231,filled,106552117.80500002,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.1887048870967742,-20.229871868279577,-20.229871868279577,3.1887048870967742,744,152217.31115000002,17.628505053863314,NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,74% | 5% | 5% | 3% | 2%
COBURN_2_B1,WHITE,46.70567784313725,0.1105553861045483,filled,98321350.792,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.141091129032258,0.2027106854838709,0.2027106854838709,2.141091129032258,744,140459.07256,1.1181752268297975,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | ITC:CLOVER_MONA_345_1,20% | 13% | 9% | 7% | 6%
WRGTSRGN_7_N001,RED,219.75496568627452,0.1095547765830819,filled,98321350.792,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,700.0,voltage proxy 230 kV,-41.07257724731183,-5.111214045698924,-5.111214045698924,41.07257724731183,744,140459.07256,13.23263107572258,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7430_KTTLM_GATES_70_1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,58% | 15% | 4% | 3% | 2%
KCTYPKER_7_B1,WHITE,46.70567784313725,0.1105553861045483,filled,98321350.792,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.141091129032258,0.2027106854838709,0.2027106854838709,2.141091129032258,744,140459.07256,1.1181752268297975,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | ITC:CLOVER_MONA_345_1,20% | 13% | 9% | 7% | 6%
OILFLDS_6_N009,WHITE,46.70567784313725,0.1105553861045483,filled,98321350.792,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.141091129032258,0.2027106854838709,0.2027106854838709,2.141091129032258,744,140459.07256,1.1181752268297975,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | ITC:CLOVER_MONA_345_1,20% | 13% | 9% | 7% | 6%
OILFLDS_6_B1,WHITE,46.70567784313725,0.1105553861045483,filled,98321350.792,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.141091129032258,0.2027106854838709,0.2027106854838709,2.141091129032258,744,140459.07256,1.1181752268297975,NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | ITC:CLOVER_MONA_345_1,20% | 13% | 9% | 7% | 6%
RANDSBG_7_N001,RED,90.0607825490196,0.1061410298451455,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-3.868811247311827,-0.1718403494623654,-0.1718403494623654,3.868811247311827,744,301912.22235,1.7076601317324582,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7690_CP5_NG | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,22% | 13% | 12% | 9% | 9%
RANDSBG_7_N002,RED,90.0607825490196,0.1061410298451455,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-3.868811247311827,-0.1718403494623654,-0.1718403494623654,3.868811247311827,744,301912.22235,1.7076601317324582,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:7690_CP5_NG | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,22% | 13% | 12% | 9% | 9%
CONTROLX_1_N005,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CONTROLX_1_N003,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CSADIAB_7_N001,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CONTROL_7_N021,RED,279.67073509803924,0.2075030976015884,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-17.445989877777777,-11.491967583333333,-11.491967583333333,17.445989877777777,720,301912.22235,7.402471008191183,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,49% | 20% | 5% | 4% | 3%
CONTROL_7_B1,RED,279.67073509803924,0.2075030976015884,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-17.445989877777777,-11.491967583333333,-11.491967583333333,17.445989877777777,720,301912.22235,7.402471008191183,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,49% | 20% | 5% | 4% | 3%
CONTROL_1_N034,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CONTROLX_1_N009,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CONTROL_1_B1,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
INYOKN_7_N004,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
INYOKN_7_N003,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
SEARLES_7_N001,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
CONTROLX_1_N010,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
CALGEN_7_N001,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
CONTROLX_1_N008,RED,312.29203294117644,0.2076350951419376,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,720,301912.22235,8.298082285474347,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,49% | 20% | 5% | 4% | 3%
INYOKERN_1_N001,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
INYOKERN_1_B1,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
SEARLES_7_N005,WHITE,118.40025593137256,0.1273794092591093,filled,75478055.5875,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-2.2065110806451607,0.9899027822580644,0.9899027822580644,2.2065110806451607,744,301912.22235,2.5218016462051285,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1 | NOM:7690_CP5_NG | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2,29% | 12% | 10% | 10% | 8%
FROGTOWN_7_N005,WHITE,200.4212368137255,0.1859055298992517,filled,51129118.91,NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,250.0,voltage proxy 115 kV,3.0151671505376343,-2.1853129301075267,-2.1853129301075267,-3.0151671505376343,744,204516.47564,7.3277838621322715,NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1 | NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1 | NOM:34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,26% | 24% | 5% | 4% | 4%
