node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_contribution,n_months_active,size_cv,size_max_share,same_kstar_months,persistence_label,n_tpp_projects,earliest_isd_active,oldest_plan_year,max_slip_years,projects_summary
CMBLND_7_NBT3,RED,51.424075539215686,0.14843125783562916,filled,283786787.543,NOM:7690-CONTRL-INYOKN_EXP_NG,,unknown,-8.541983840713007,-1.4998733035087584,-1.4998733035087584,8.541983840713007,8759,1.7226308998953705,8,1.3042922414520333,0.5132353643705955,3,8/12 mo · variable,0.0,,,,
CMRRON_7_N001,RED,52.645835294117646,0.1825265300743543,filled,153014256.52,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.145600011833707,-0.7925001687367028,-0.7925001687367028,9.145600011833707,7751,1.8613706060303392,9,0.6476583581562956,0.2437863895882506,3,9/12 mo · moderate,0.0,,,,
CNTFLT_7_ND002,WHITE,2.211820588235294,0.5642688141152585,hollow,,,,,-0.3429960777777777,-0.0942261944444444,-0.0942261944444444,0.3429960777777777,360,,0,,,0,single month,,,,,
CNTFLT_7_ND1001,RED,51.25116617647059,0.13073796780552835,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.048125354030501,-0.41972777682901125,-0.41972777682901125,6.048125354030501,1872,1.1824372475345337,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
CNTFLT_7_ND1002,RED,51.25116617647059,0.13073796780552835,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.048125354030501,-0.41972777682901125,-0.41972777682901125,6.048125354030501,1872,1.1824372475345337,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
CNTFLT_7_ND2001,RED,51.25116617647059,0.13089395331803066,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.043888782345913,-0.41972777682901125,-0.41972777682901125,6.043888782345913,1872,1.183274510293795,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
CNTFLT_7_ND2002,RED,51.25116617647059,0.13089395331803066,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.043888782345913,-0.41972777682901125,-0.41972777682901125,6.043888782345913,1872,1.183274510293795,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
CNTFLT_7_ND3001,RED,51.25116617647059,0.13043845088457048,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.025751345308876,-0.41972777682901125,-0.41972777682901125,6.025751345308876,1872,1.1757774485229373,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
CNTRVL12_7_N002,WHITE,35.74362625,0.2574957658660615,filled,239827483.63549995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,1.0022163306600962,-1.3146928962293587,-1.3146928962293587,-1.0022163306600962,8759,1.4592475146973176,12,1.7098877705932292,0.4993478609448049,3,12/12 mo · variable,0.0,,,,
COBURN_2_B1,RED,74.2345681127451,0.13846764007475232,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.817573953294079,-0.2646741517123763,-0.2646741517123763,5.817573953294079,8759,2.7443538451529603,11,0.8908489925448196,0.2549415040762617,6,11/12 mo · moderate,0.0,,,,
COGNTNL_7_B1,WHITE,45.959829877450986,0.1545426588033783,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.816458623687916,1.702430931359607,1.702430931359607,-4.816458623687916,8759,1.354432723860464,9,0.8731524650235196,0.2850984659478979,5,9/12 mo · moderate,0.0,,,,
COID_NODE1,WHITE,44.90654579656863,0.1996079744052449,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.40104447738842,-1.1120259417789404,-1.1120259417789404,-7.40104447738842,8759,0.8028702285939724,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
COID_NODE2,WHITE,44.90654579656863,0.1996079744052449,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.40104447738842,-1.1120259417789404,-1.1120259417789404,-7.40104447738842,8759,0.8028702285939724,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
COLCT234_7_N001,RED,51.88569257352941,0.15230340968748857,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.55573980610599,-0.6440091597448901,-0.6440091597448901,7.55573980610599,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
COLCT334_7_N001,RED,51.88569257352941,0.15230340968748857,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.55573980610599,-0.6440091597448901,-0.6440091597448901,7.55573980610599,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
COLEMAN_6_B1,WHITE,30.935631838235295,0.15383362100007847,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.900022281017451,0.3976574719742063,0.3976574719742063,-3.900022281017451,8759,1.0193409440886882,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
COLGATE_2_B1,WHITE,41.687445980392155,0.2198647747429929,filled,271291328.43050003,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,1.1486727159508872,-0.3560607062411994,-0.3560607062411994,-1.1486727159508872,8759,1.0822081352459756,12,1.4197695067505838,0.3686942768825721,3,12/12 mo · variable,0.0,,,,
COLLINS_7_N002,WHITE,34.839369375000004,0.23884371723729703,filled,239827483.63549995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,1.0098198116882156,-0.38764016556926295,-0.38764016556926295,-1.0098198116882156,8759,1.1347958286350206,12,1.7098877705932292,0.4993478609448049,3,12/12 mo · variable,0.0,,,,
COLRIVER_2_B1,RED,38.8305093382353,0.17377217479574833,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.166156365845282,-1.5466249920301565,-1.5466249920301565,9.166156365845282,8759,1.0722484547348126,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
COLRIVER_2_B2,RED,38.8305093382353,0.17377217479574833,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.166156365845282,-1.5466249920301565,-1.5466249920301565,9.166156365845282,8759,1.0722484547348126,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
COLRSLR_GNODE1,WHITE,44.90654579656863,0.1996079744052449,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.40104447738842,-1.1120259417789404,-1.1120259417789404,-7.40104447738842,8759,0.8028702285939724,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
COLSTJT_1_B1,WHITE,51.10033899509804,0.1426886776881204,filled,318993420.2355,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.25009505973289,0.6723380002106801,0.6723380002106801,-6.25009505973289,8759,1.474531274683591,10,1.4643738940812443,0.4850669743452848,4,10/12 mo · variable,0.0,,,,
COLSTRIP_5_PACWGNODE,WHITE,37.206809767156855,0.2291080959320193,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,5.774497854144265,-1.1886743035327594,-1.1886743035327594,-5.774497854144265,8759,0.8163864657396662,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
COLWATER_1_B2,WHITE,87.37484803921569,0.5453170733789934,hollow,,NOM:7690-COOLWATER_KRAMER_IM_NG,,unknown,2.875977073978495,-1.2412137336021507,-1.2412137336021507,-2.875977073978495,1344,8.880146917062763,0,,,1,single month,0.0,,,,
COLWATER_1_N011,RED,61.42125541666667,0.23859186388840634,filled,84970860.9325,NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,250.0,voltage proxy 115 kV,-6.583037305018988,-1.2074131773953534,-1.2074131773953534,6.583037305018988,8759,1.8943336167873468,6,1.7743487826545072,0.7604823161650123,3,6/12 mo · variable,0.0,,,,
COMBINEH_NODET,WHITE,40.596096127450984,0.222141895912651,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,6.68965097666304,-0.9611078336373525,-0.9611078336373525,-6.68965097666304,8759,0.8571408242577911,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
COMMERCE_GNODE1,RED,27.11292894607843,0.3700667325793286,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.200647480832907,-0.8703727023342828,-0.8703727023342828,4.200647480832907,8759,1.0756281806500079,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
CONCHO_GNODE1,RED,35.43589476715687,0.2848457702218515,filled,194711826.085,ITC:PACE_FOURCORNE345_ITC,,unknown,-5.008679355895844,-1.2401470059883832,-1.2401470059883832,5.008679355895844,8735,0.6987327722126511,8,0.992967354320206,0.4036205642857424,2,8/12 mo · moderate,0.0,,,,
CONDOR_7_N002,RED,44.374039191176465,0.16150503958524712,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6639516548984465,0.049212952452956864,0.049212952452956864,5.6639516548984465,8735,1.121134561715938,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
CONTROLX_1_N003,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROLX_1_N005,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROLX_1_N008,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROLX_1_N009,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROLX_1_N010,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROL_1_B1,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROL_1_N034,RED,397.8356667769608,0.16154494583940357,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-45.093161299067674,-47.872440835088106,-47.872440835088106,45.093161299067674,8735,22.06473098108402,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROL_7_B1,RED,371.2377103186274,0.1627133742030018,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-43.571393743463055,-47.08499510125447,-47.08499510125447,43.571393743463055,8735,21.05066168095282,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
CONTROL_7_N021,RED,371.2377103186274,0.1627133742030018,filled,116899203.37,NOM:24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,250.0,voltage proxy 115 kV,-43.571393743463055,-47.08499510125447,-47.08499510125447,43.571393743463055,8735,21.05066168095282,5,0.3566305479784729,0.309387734518747,5,5/12 mo · stable,0.0,,,,
COPPERMT_6_GN001,RED,32.63965426470588,0.18995682193761942,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.001295688020567,-0.5440518082343936,-0.5440518082343936,6.001295688020567,8735,0.8314253593886549,11,1.1011895694038358,0.3839918526519325,3,11/12 mo · variable,0.0,,,,
COPPERMT_7_N002,RED,32.63965426470588,0.18995682193761942,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.001295688020567,-0.5440518082343936,-0.5440518082343936,6.001295688020567,8735,0.8314253593886549,11,1.1011895694038358,0.3839918526519325,3,11/12 mo · variable,0.0,,,,
CORAMA_7_N003,RED,51.88569257352941,0.15243057813276376,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.569841750027734,-0.647135193160362,-0.647135193160362,7.569841750027734,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
CORAMB_7_N003,RED,51.88569257352941,0.15243057813276376,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.569841750027734,-0.647135193160362,-0.647135193160362,7.569841750027734,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
CORCCITY_7_N002,PURPLE,147.92129938725492,0.14575431592909047,filled,180468698.0605,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-22.169488414743345,8.139312459036045,8.139312459036045,22.169488414743345,8735,4.3978590896076355,10,1.395958382409747,0.4137946333644648,3,10/12 mo · variable,0.0,,,,
CORCORAN_7_N001,PURPLE,147.92129938725492,0.14575431592909047,filled,180468698.0605,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-22.169488414743345,8.139312459036045,8.139312459036045,22.169488414743345,8735,4.3978590896076355,10,1.395958382409747,0.4137946333644648,3,10/12 mo · variable,0.0,,,,
CORCRAN2_7_N001,PURPLE,147.92129938725492,0.14525694418183016,filled,180468698.0605,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-22.276011095842932,8.138856832719961,8.138856832719961,22.276011095842932,8735,4.3978590896076355,10,1.395958382409747,0.4137946333644648,3,10/12 mo · variable,0.0,,,,
CORONADO_6_B1,BLUE,62.916890428921576,0.20390766796410142,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-0.684006857566351,3.186089678606098,3.186089678606098,0.684006857566351,8735,2.0394853625147302,9,0.5260715628462077,0.1829966022328512,2,9/12 mo · moderate,0.0,,,,
CORRAL1_6_N002,WHITE,46.98252563725491,0.164783486822219,filled,933099930.846,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.260440969573519,2.133145681834304,2.133145681834304,-4.260440969573519,8735,1.3224161807200008,8,0.9725979830135266,0.3585185542452583,4,8/12 mo · moderate,0.0,,,,
COTATI_6_B1,BLUE,55.21090713235294,0.1111147165653296,filled,139643443.78275,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,6.331612900941927,4.808607041119964,4.808607041119964,-6.331612900941927,8735,2.4600460319689144,10,1.5753642517459958,0.5403559174402541,7,10/12 mo · variable,0.0,,,,
COTTLE_7_N002,BLUE,35.707547610294114,0.20745254321555692,filled,219029915.18699998,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,2.211010309730756,3.6595681083562677,3.6595681083562677,-2.211010309730756,8735,1.4528734614355636,8,0.543523850328783,0.253096617066497,2,8/12 mo · moderate,0.0,,,,
COTWDPGE_1_N024,WHITE,30.939249803921566,0.15486639084338708,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9121227923483097,0.39809766477454556,0.39809766477454556,-3.9121227923483097,8735,1.0184330414033307,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
COVEMOUN_GNODE1,RED,29.76578441176471,0.3545090499700279,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.290424521137353,-0.8645955777249745,-0.8645955777249745,4.290424521137353,8735,1.0105734548605434,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
COVEMOUN_GNODE2,RED,29.76578441176471,0.3545090499700279,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.290424521137353,-0.8645955777249745,-0.8645955777249745,4.290424521137353,8735,1.0105734548605434,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
COVERD_7_N002,WHITE,29.64411916666667,0.15896410346130027,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.209532003293011,-0.015761180296872363,-0.015761180296872363,-3.209532003293011,8735,0.9886068790086568,11,1.6106197835641658,0.4431279804346061,3,11/12 mo · variable,0.0,,,,
COVERD_7_N004,WHITE,29.64411916666667,0.15896410346130027,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.209532003293011,-0.015761180296872363,-0.015761180296872363,-3.209532003293011,8735,0.9886068790086568,11,1.6106197835641658,0.4431279804346061,3,11/12 mo · variable,0.0,,,,
COVERD_7_N005,WHITE,29.64411916666667,0.15896410346130027,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.209532003293011,-0.015761180296872363,-0.015761180296872363,-3.209532003293011,8735,0.9886068790086568,11,1.6106197835641658,0.4431279804346061,3,11/12 mo · variable,0.0,,,,
COWCREEK_6_N001,WHITE,30.93639151960784,0.15561640987258965,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.902207027009728,0.40213264134104576,0.40213264134104576,-3.902207027009728,8735,1.0194475847958968,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
CPBORDER_7_N001,PURPLE,70.08993547794117,0.2499768291159116,filled,214767347.032,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.893125743663594,3.6357180806504945,3.6357180806504945,3.893125743663594,8735,2.0758193071839566,9,0.5098573273733306,0.1873618308463598,2,9/12 mo · moderate,0.0,,,,
CPBORDER_7_N002,PURPLE,70.08993547794117,0.2499768291159116,filled,214767347.032,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.893125743663594,3.6357180806504945,3.6357180806504945,3.893125743663594,8735,2.0758193071839566,9,0.5098573273733306,0.1873618308463598,2,9/12 mo · moderate,0.0,,,,
CPLECEF_1_B1,WHITE,75.55972708333334,0.16463284038151704,filled,96989991.056,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,9.331670697735321,2.5776617796725656,2.5776617796725656,-9.331670697735321,8735,2.2853365464222293,11,0.8839647480988532,0.2240120620773131,5,11/12 mo · moderate,0.0,,,,
CRANEVLY_6_N003,PURPLE,117.04256145833334,0.168477211761235,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.183417156994581,12.066713762426128,12.066713762426128,10.183417156994581,8735,2.9676382286728993,9,0.8484504173089409,0.3096303047161642,5,9/12 mo · moderate,0.0,,,,
CRELMN_7_N001,RED,84.00832039215686,0.14833108096846911,filled,134094694.7715,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-5.084040684706221,-1.193136715403119,-1.193136715403119,5.084040684706221,8735,2.6367033591017055,10,0.5080505812159785,0.1930635690662367,3,10/12 mo · moderate,0.0,,,,
CRELMN_7_N003,RED,102.2308724387255,0.16484834378896518,filled,90801888.94425,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-7.228896263028035,-4.444340383827231,-4.444340383827231,7.228896263028035,8735,2.888135596828349,10,0.8375984309674649,0.2567066969900511,6,10/12 mo · moderate,0.0,,,,
CRESSEY_1_N003,PURPLE,101.10235454656865,0.18790979911098304,filled,378389869.6319999,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.408936668409711,11.881192401964391,11.881192401964391,6.408936668409711,8735,2.707882765184902,9,0.9808676638735752,0.3215094737954158,3,9/12 mo · moderate,0.0,,,,
CRESTA_2_B1,WHITE,44.99047262254902,0.20750511434483365,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,2.5490462554670166,0.7448754297675051,0.7448754297675051,-2.5490462554670166,8735,1.1804664596971173,11,1.2080605245306075,0.3195067699049511,4,11/12 mo · variable,0.0,,,,
CRESTWD_6_B1,RED,102.2308724387255,0.16699806292980016,filled,90801888.94425,NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,150.0,voltage proxy 69 kV,-7.479404641328512,-5.129637835104114,-5.129637835104114,7.479404641328512,8735,3.0520982539013675,10,0.8375984309674649,0.2567066969900511,6,10/12 mo · moderate,0.0,,,,
